      0: global: energy port connected. master: system.energy_mgmt, slave: system.cpu
      0: system.energy_mgmt: Energy Management module initialized!
      0: system.energy_mgmt: Energy profile: ./profile/energy_prof (Time unit: 1000000 ticks)
332000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2520.31
333000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2527.88
334000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2535.45
335000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2543.02
336000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2550.59
337000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2558.16
338000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2565.73
339000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2573.31
340000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2580.88
341000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2588.45
342000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2596.02
343000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2603.59
344000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2611.16
345000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2618.73
346000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2626.31
347000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2633.88
348000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2641.45
349000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2649.02
350000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2656.59
351000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2664.16
352000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2671.74
353000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2679.31
354000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2686.88
355000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2694.45
356000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2702.02
357000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2709.59
358000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2717.16
359000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2724.74
360000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2732.31
361000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2739.88
362000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2747.45
363000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2755.02
364000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2762.59
365000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2770.16
366000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2777.74
367000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2785.31
368000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2792.88
369000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2800.45
370000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2808.02
371000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2815.59
372000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2823.17
373000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2830.74
374000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2838.31
375000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2845.88
376000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2853.45
377000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2861.02
378000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2868.59
379000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2876.17
380000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2883.74
381000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2891.31
382000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2898.88
383000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2906.45
384000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2914.02
385000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2921.59
386000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2929.17
387000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2936.74
388000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2944.31
389000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2951.88
390000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2959.45
391000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2967.02
392000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2974.59
393000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2982.17
394000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2989.74
395000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 2997.31
396000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 3004.88
397000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 3012.45
398000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 3020.02
399000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 3027.6
400000000: system.energy_mgmt: Energy 7.57149 is harvested. Energy remained: 3035.17
401000000: system.energy_mgmt: Energy 7.56278 is harvested. Energy remained: 3042.73
402000000: system.energy_mgmt: Energy 7.55407 is harvested. Energy remained: 3050.28
403000000: system.energy_mgmt: Energy 7.54538 is harvested. Energy remained: 3057.83
404000000: system.energy_mgmt: Energy 7.5367 is harvested. Energy remained: 3065.37
405000000: system.energy_mgmt: Energy 7.52803 is harvested. Energy remained: 3072.89
406000000: system.energy_mgmt: Energy 7.51937 is harvested. Energy remained: 3080.41
407000000: system.energy_mgmt: Energy 7.51071 is harvested. Energy remained: 3087.92
408000000: system.energy_mgmt: Energy 7.50207 is harvested. Energy remained: 3095.43
409000000: system.energy_mgmt: Energy 7.49344 is harvested. Energy remained: 3102.92
410000000: system.energy_mgmt: Energy 7.48482 is harvested. Energy remained: 3110.4
411000000: system.energy_mgmt: Energy 7.47621 is harvested. Energy remained: 3117.88
412000000: system.energy_mgmt: Energy 7.4676 is harvested. Energy remained: 3125.35
413000000: system.energy_mgmt: Energy 7.45901 is harvested. Energy remained: 3132.81
414000000: system.energy_mgmt: Energy 7.45043 is harvested. Energy remained: 3140.26
415000000: system.energy_mgmt: Energy 7.44186 is harvested. Energy remained: 3147.7
416000000: system.energy_mgmt: Energy 7.43329 is harvested. Energy remained: 3155.13
417000000: system.energy_mgmt: Energy 7.42474 is harvested. Energy remained: 3162.56
418000000: system.energy_mgmt: Energy 7.4162 is harvested. Energy remained: 3169.97
419000000: system.energy_mgmt: Energy 7.40766 is harvested. Energy remained: 3177.38
420000000: system.energy_mgmt: Energy 7.39914 is harvested. Energy remained: 3184.78
421000000: system.energy_mgmt: Energy 7.39063 is harvested. Energy remained: 3192.17
422000000: system.energy_mgmt: Energy 7.38212 is harvested. Energy remained: 3199.55
423000000: system.energy_mgmt: Energy 7.37363 is harvested. Energy remained: 3206.93
424000000: system.energy_mgmt: Energy 7.36514 is harvested. Energy remained: 3214.29
425000000: system.energy_mgmt: Energy 7.35667 is harvested. Energy remained: 3221.65
426000000: system.energy_mgmt: Energy 7.34821 is harvested. Energy remained: 3229
427000000: system.energy_mgmt: Energy 7.33975 is harvested. Energy remained: 3236.34
428000000: system.energy_mgmt: Energy 7.3313 is harvested. Energy remained: 3243.67
429000000: system.energy_mgmt: Energy 7.32287 is harvested. Energy remained: 3250.99
430000000: system.energy_mgmt: Energy 7.31444 is harvested. Energy remained: 3258.3
431000000: system.energy_mgmt: Energy 7.30603 is harvested. Energy remained: 3265.61
432000000: system.energy_mgmt: Energy 7.29762 is harvested. Energy remained: 3272.91
433000000: system.energy_mgmt: Energy 7.28922 is harvested. Energy remained: 3280.2
434000000: system.energy_mgmt: Energy 7.28084 is harvested. Energy remained: 3287.48
435000000: system.energy_mgmt: Energy 7.27246 is harvested. Energy remained: 3294.75
436000000: system.energy_mgmt: Energy 7.26409 is harvested. Energy remained: 3302.02
437000000: system.energy_mgmt: Energy 7.25573 is harvested. Energy remained: 3309.27
438000000: system.energy_mgmt: Energy 7.24738 is harvested. Energy remained: 3316.52
439000000: system.energy_mgmt: Energy 7.23904 is harvested. Energy remained: 3323.76
440000000: system.energy_mgmt: Energy 7.23072 is harvested. Energy remained: 3330.99
441000000: system.energy_mgmt: Energy 7.22239 is harvested. Energy remained: 3338.21
442000000: system.energy_mgmt: Energy 7.21408 is harvested. Energy remained: 3345.42
443000000: system.energy_mgmt: Energy 7.20578 is harvested. Energy remained: 3352.63
444000000: system.energy_mgmt: Energy 7.19749 is harvested. Energy remained: 3359.83
445000000: system.energy_mgmt: Energy 7.18921 is harvested. Energy remained: 3367.02
446000000: system.energy_mgmt: Energy 7.18094 is harvested. Energy remained: 3374.2
447000000: system.energy_mgmt: Energy 7.17268 is harvested. Energy remained: 3381.37
448000000: system.energy_mgmt: Energy 7.16442 is harvested. Energy remained: 3388.54
449000000: system.energy_mgmt: Energy 7.15618 is harvested. Energy remained: 3395.69
450000000: system.energy_mgmt: Energy 7.14795 is harvested. Energy remained: 3402.84
451000000: system.energy_mgmt: Energy 7.13972 is harvested. Energy remained: 3409.98
452000000: system.energy_mgmt: Energy 7.13151 is harvested. Energy remained: 3417.11
453000000: system.energy_mgmt: Energy 7.1233 is harvested. Energy remained: 3424.23
454000000: system.energy_mgmt: Energy 7.1151 is harvested. Energy remained: 3431.35
455000000: system.energy_mgmt: Energy 7.10692 is harvested. Energy remained: 3438.46
456000000: system.energy_mgmt: Energy 7.09874 is harvested. Energy remained: 3445.55
457000000: system.energy_mgmt: Energy 7.09057 is harvested. Energy remained: 3452.65
458000000: system.energy_mgmt: Energy 7.08241 is harvested. Energy remained: 3459.73
459000000: system.energy_mgmt: Energy 7.07426 is harvested. Energy remained: 3466.8
460000000: system.energy_mgmt: Energy 7.06612 is harvested. Energy remained: 3473.87
461000000: system.energy_mgmt: Energy 7.05799 is harvested. Energy remained: 3480.93
462000000: system.energy_mgmt: Energy 7.04987 is harvested. Energy remained: 3487.98
463000000: system.energy_mgmt: Energy 7.04176 is harvested. Energy remained: 3495.02
464000000: system.energy_mgmt: Energy 7.03366 is harvested. Energy remained: 3502.05
465000000: system.energy_mgmt: Energy 7.02557 is harvested. Energy remained: 3509.08
466000000: system.energy_mgmt: Energy 7.01748 is harvested. Energy remained: 3516.09
467000000: system.energy_mgmt: Energy 7.00941 is harvested. Energy remained: 3523.1
468000000: system.energy_mgmt: Energy 7.00134 is harvested. Energy remained: 3530.1
469000000: system.energy_mgmt: Energy 6.99329 is harvested. Energy remained: 3537.1
470000000: system.energy_mgmt: Energy 6.98524 is harvested. Energy remained: 3544.08
471000000: system.energy_mgmt: Energy 6.9772 is harvested. Energy remained: 3551.06
472000000: system.energy_mgmt: Energy 6.96917 is harvested. Energy remained: 3558.03
473000000: system.energy_mgmt: Energy 6.96115 is harvested. Energy remained: 3564.99
474000000: system.energy_mgmt: Energy 6.95314 is harvested. Energy remained: 3571.94
475000000: system.energy_mgmt: Energy 6.94514 is harvested. Energy remained: 3578.89
476000000: system.energy_mgmt: Energy 6.93715 is harvested. Energy remained: 3585.83
477000000: system.energy_mgmt: Energy 6.92917 is harvested. Energy remained: 3592.76
478000000: system.energy_mgmt: Energy 6.9212 is harvested. Energy remained: 3599.68
479000000: system.energy_mgmt: Energy 6.91323 is harvested. Energy remained: 3606.59
480000000: system.energy_mgmt: Energy 6.90528 is harvested. Energy remained: 3613.5
481000000: system.energy_mgmt: Energy 6.89733 is harvested. Energy remained: 3620.39
482000000: system.energy_mgmt: Energy 6.8894 is harvested. Energy remained: 3627.28
483000000: system.energy_mgmt: Energy 6.88147 is harvested. Energy remained: 3634.16
484000000: system.energy_mgmt: Energy 6.87355 is harvested. Energy remained: 3641.04
485000000: system.energy_mgmt: Energy 6.86564 is harvested. Energy remained: 3647.9
486000000: system.energy_mgmt: Energy 6.85774 is harvested. Energy remained: 3654.76
487000000: system.energy_mgmt: Energy 6.84985 is harvested. Energy remained: 3661.61
488000000: system.energy_mgmt: Energy 6.84197 is harvested. Energy remained: 3668.45
489000000: system.energy_mgmt: Energy 6.8341 is harvested. Energy remained: 3675.29
490000000: system.energy_mgmt: Energy 6.82623 is harvested. Energy remained: 3682.11
491000000: system.energy_mgmt: Energy 6.81838 is harvested. Energy remained: 3688.93
492000000: system.energy_mgmt: Energy 6.81053 is harvested. Energy remained: 3695.74
493000000: system.energy_mgmt: Energy 6.8027 is harvested. Energy remained: 3702.54
494000000: system.energy_mgmt: Energy 6.79487 is harvested. Energy remained: 3709.34
495000000: system.energy_mgmt: Energy 6.78705 is harvested. Energy remained: 3716.13
496000000: system.energy_mgmt: Energy 6.77924 is harvested. Energy remained: 3722.91
497000000: system.energy_mgmt: Energy 6.77144 is harvested. Energy remained: 3729.68
498000000: system.energy_mgmt: Energy 6.76365 is harvested. Energy remained: 3736.44
499000000: system.energy_mgmt: Energy 6.75587 is harvested. Energy remained: 3743.2
500000000: system.energy_mgmt: Energy 6.7481 is harvested. Energy remained: 3749.94
501000000: system.energy_mgmt: Energy 6.74033 is harvested. Energy remained: 3756.68
502000000: system.energy_mgmt: Energy 6.73258 is harvested. Energy remained: 3763.42
503000000: system.energy_mgmt: Energy 6.72483 is harvested. Energy remained: 3770.14
504000000: system.energy_mgmt: Energy 6.71709 is harvested. Energy remained: 3776.86
505000000: system.energy_mgmt: Energy 6.70936 is harvested. Energy remained: 3783.57
506000000: system.energy_mgmt: Energy 6.70164 is harvested. Energy remained: 3790.27
507000000: system.energy_mgmt: Energy 6.69393 is harvested. Energy remained: 3796.96
508000000: system.energy_mgmt: Energy 6.68623 is harvested. Energy remained: 3803.65
509000000: system.energy_mgmt: Energy 6.67854 is harvested. Energy remained: 3810.33
510000000: system.energy_mgmt: Energy 6.67085 is harvested. Energy remained: 3817
511000000: system.energy_mgmt: Energy 6.66317 is harvested. Energy remained: 3823.66
512000000: system.energy_mgmt: Energy 6.65551 is harvested. Energy remained: 3830.32
513000000: system.energy_mgmt: Energy 6.64785 is harvested. Energy remained: 3836.97
514000000: system.energy_mgmt: Energy 6.6402 is harvested. Energy remained: 3843.61
515000000: system.energy_mgmt: Energy 6.63256 is harvested. Energy remained: 3850.24
516000000: system.energy_mgmt: Energy 6.62493 is harvested. Energy remained: 3856.86
517000000: system.energy_mgmt: Energy 6.61731 is harvested. Energy remained: 3863.48
518000000: system.energy_mgmt: Energy 6.60969 is harvested. Energy remained: 3870.09
519000000: system.energy_mgmt: Energy 6.60209 is harvested. Energy remained: 3876.69
520000000: system.energy_mgmt: Energy 6.59449 is harvested. Energy remained: 3883.29
521000000: system.energy_mgmt: Energy 6.5869 is harvested. Energy remained: 3889.87
522000000: system.energy_mgmt: Energy 6.57932 is harvested. Energy remained: 3896.45
523000000: system.energy_mgmt: Energy 6.57175 is harvested. Energy remained: 3903.03
524000000: system.energy_mgmt: Energy 6.56419 is harvested. Energy remained: 3909.59
525000000: system.energy_mgmt: Energy 6.55664 is harvested. Energy remained: 3916.15
